FIX
1.0	0.000	0.000	0.000
TRIP
DATE 2009-06-27 
DECLINATION     0.00
DATA
10.680	-117.900
10.480	-118.800
11.280	-119.000
11.480	-118.800
10.580	-118.300
POLYLINE BROWN
12.380	-116.400
12.180	-116.800
12.380	-116.900
12.580	-116.800
12.280	-116.500
POLYLINE BROWN
14.080	-113.000
14.080	-113.400
14.480	-113.300
POLYLINE BROWN
14.780	-108.200
14.680	-108.800
14.980	-108.600
POLYLINE BROWN
13.480	-110.900
13.480	-110.700
13.180	-110.900
13.280	-110.500
13.080	-110.300
POLYLINE BROWN
12.180	-113.600
12.080	-113.800
12.380	-113.500
12.380	-113.100
12.080	-112.900
POLYLINE BROWN
10.380	-114.100
10.280	-114.700
10.480	-114.900
10.680	-114.700
10.680	-114.300
10.480	-114.300
POLYLINE BROWN
10.080	-112.500
9.880	-112.400
9.680	-112.800
9.880	-112.800
10.280	-112.300
9.580	-112.200
POLYLINE BLACK
11.080	-98.800
10.180	-100.100
9.580	-101.000
9.280	-101.100
9.080	-101.000
8.780	-101.600
8.780	-101.800
9.180	-102.600
8.680	-104.900
8.580	-106.300
8.380	-106.400
7.980	-106.200
7.380	-106.000
POLYLINE BLACK
19.180	-137.600
19.480	-135.300
19.580	-134.200
19.480	-133.300
19.180	-132.700
18.780	-131.400
18.080	-130.300
POLYLINE BLACK
25.680	-140.800
25.380	-141.200
POLYLINE BLACK
34.280	-136.100
34.280	-136.300
POLYLINE BLACK
34.680	-136.100
35.080	-135.300
34.880	-132.800
33.980	-129.600
34.080	-127.100
32.680	-123.800
30.780	-121.100
28.480	-119.200
27.280	-118.700
27.080	-118.800
26.680	-118.600
26.280	-118.600
25.180	-118.200
23.780	-117.900
21.880	-116.600
20.380	-115.800
20.080	-115.400
POLYLINE BROWN
14.380	-121.700
14.780	-121.900
POLYLINE BROWN
14.480	-121.600
14.680	-121.500
POLYLINE BROWN
12.880	-121.700
14.680	-121.600
POLYLINE BROWN
11.780	-121.400
11.880	-121.900
12.480	-122.000
13.080	-122.300
13.480	-122.200
13.880	-122.300
14.080	-122.200
14.480	-122.300
15.580	-121.700
15.080	-121.300
14.680	-121.200
POLYLINE BROWN
14.880	-121.100
14.480	-121.000
14.080	-121.200
13.880	-121.100
12.680	-121.400
12.280	-121.600
POLYLINE BLACK
11.080	-125.500
11.180	-125.700
11.080	-125.900
12.380	-124.500
13.280	-125.000
POLYLINE BLACK
9.480	-116.300
9.380	-116.500
9.680	-117.500
10.480	-120.700
11.180	-122.700
11.080	-123.900
11.180	-124.100
10.980	-125.000
11.080	-125.400
10.880	-125.800
POLYLINE BROWN
13.380	-118.500
14.180	-119.100
14.380	-119.100
14.580	-118.900
14.480	-117.900
14.280	-117.600
POLYLINE BROWN
12.480	-116.000
14.080	-118.400
POLYLINE BROWN
16.380	-114.100
16.780	-114.800
17.380	-114.900
17.580	-114.400
17.180	-112.800
POLYLINE BROWN
14.480	-111.700
16.880	-114.200
17.080	-114.300
POLYLINE BROWN
10.680	-108.000
10.880	-107.900
11.980	-108.200
12.080	-108.000
11.180	-106.600
10.980	-106.700
POLYLINE BROWN
9.280	-105.900
9.280	-105.700
11.580	-107.600
POLYLINE BROWN
8.080	-109.200
7.980	-109.000
7.980	-109.200
8.780	-109.800
9.180	-109.500
9.280	-109.100
8.880	-108.000
POLYLINE BROWN
7.580	-106.400
8.480	-108.800
POLYLINE BROWN
10.980	-112.500
10.880	-113.400
11.080	-113.600
POLYLINE BROWN
12.480	-108.700
12.080	-109.600
12.080	-109.800
12.680	-109.400
12.280	-109.200
POLYLINE BROWN
13.680	-107.300
13.680	-107.500
13.480	-107.400
POLYLINE BROWN
13.980	-104.700
13.880	-105.400
14.280	-105.600
14.480	-105.200
14.180	-104.800
14.080	-105.000
POLYLINE BROWN
11.380	-105.600
11.180	-105.900
12.080	-105.400
12.280	-105.000
11.980	-104.700
11.580	-104.800
POLYLINE BROWN
10.480	-105.700
9.880	-106.500
9.680	-106.500
POLYLINE BROWN
10.980	-106.980
11.160	-107.700
11.280	-107.760
11.520	-107.520
11.460	-107.220
11.220	-107.160
POLYLINE BROWN
9.960	-107.880
9.780	-108.120
9.840	-108.240
10.260	-108.180
10.380	-107.640
10.320	-107.340
9.960	-107.220
POLYLINE BROWN
10.500	-108.780
10.260	-109.440
10.260	-109.740
10.380	-109.800
10.620	-109.620
10.680	-109.140
10.440	-109.080
POLYLINE BROWN
9.540	-110.460
9.660	-110.520
9.960	-110.400
10.140	-110.160
10.080	-110.040
9.840	-110.100
POLYLINE BROWN
8.760	-110.100
8.760	-110.460
8.880	-110.520
9.060	-110.280
8.880	-110.220
8.640	-110.280
POLYLINE BROWN
7.920	-109.140
7.740	-109.560
POLYLINE BROWN
7.800	-110.160
7.800	-110.280
POLYLINE BROWN
8.220	-110.640
8.220	-110.760
8.100	-110.820
POLYLINE BROWN
7.860	-110.460
7.980	-110.880
POLYLINE BROWN
8.760	-108.660
8.640	-108.600
POLYLINE BROWN
8.400	-108.780
8.340	-109.200
POLYLINE BLACK
9.900	-116.700
9.660	-116.640
8.640	-115.020
8.280	-113.520
7.560	-112.980
6.540	-111.120
6.540	-110.760
5.880	-109.080
5.760	-108.600
5.700	-108.360
5.460	-108.120
5.520	-108.000
POLYLINE BLACK
18.360	-130.980
18.360	-131.100
17.700	-130.020
16.140	-128.340
15.120	-126.900
13.320	-124.860
12.960	-124.740
POLYLINE BROWN
19.740	-121.800
18.960	-122.220
18.840	-122.220
18.720	-122.460
18.840	-123.000
19.080	-123.120
19.320	-123.120
19.440	-123.240
19.680	-123.120
20.100	-123.300
20.220	-123.300
20.460	-122.940
20.160	-122.040
19.500	-121.920
POLYLINE BROWN
18.420	-118.560
19.800	-118.140
20.460	-117.840
21.060	-117.060
21.180	-117.000
POLYLINE BROWN
20.820	-117.000
20.700	-117.000
20.220	-117.300
20.100	-117.240
19.500	-117.480
18.540	-117.780
18.240	-117.900
18.180	-118.320
17.820	-118.740
18.360	-119.040
18.660	-118.980
19.260	-119.100
19.380	-119.040
19.680	-119.100
20.640	-118.680
21.240	-117.720
21.360	-117.180
21.240	-117.240
POLYLINE BLACK
20.760	-115.860
20.880	-114.180
20.760	-112.140
20.880	-111.420
21.120	-109.860
20.820	-108.840
20.640	-108.300
19.740	-107.100
18.360	-105.120
17.640	-104.460
17.520	-104.460
16.740	-103.980
16.380	-103.920
16.260	-103.980
15.900	-103.800
15.420	-103.620
14.400	-102.960
14.040	-102.840
13.920	-102.600
14.160	-102.420
POLYLINE RED
10.080	-94.920
10.920	-95.640
POLYLINE RED
9.600	-95.340
9.960	-95.340
10.560	-95.760
POLYLINE RED
9.540	-95.400
10.320	-95.820
POLYLINE RED
12.000	-94.800
12.360	-94.740
12.660	-94.800
12.660	-94.980
11.880	-95.820
11.760	-95.880
POLYLINE RED
10.380	-95.760
12.240	-95.160
12.360	-95.160
POLYLINE BROWN
13.740	-97.020
13.740	-96.900
14.100	-96.840
14.220	-97.080
13.980	-97.380
13.860	-97.440
13.620	-97.380
POLYLINE BROWN
12.960	-97.440
12.960	-97.320
13.320	-97.140
13.440	-97.200
13.800	-97.140
13.920	-97.260
POLYLINE BROWN
13.560	-102.060
13.080	-102.360
12.840	-102.420
12.240	-102.120
11.940	-101.340
11.820	-100.020
11.940	-99.240
12.060	-99.000
12.120	-98.760
12.480	-98.640
13.260	-97.800
13.500	-97.860
13.620	-97.740
13.860	-97.800
13.980	-97.740
14.220	-97.800
14.340	-97.740
14.460	-97.800
14.700	-97.680
14.820	-97.740
15.000	-97.560
POLYLINE BROWN
10.320	-102.720
10.200	-102.780
9.780	-102.600
9.780	-103.140
10.080	-103.440
10.200	-103.440
10.500	-102.960
10.020	-102.840
POLYLINE BROWN
12.600	-102.420
POLYLINE BROWN
12.480	-102.240
POLYLINE BROWN
11.940	-101.340
POLYLINE BROWN
11.340	-99.600
POLYLINE BROWN
11.700	-100.380
POLYLINE BROWN
12.180	-101.700
POLYLINE BROWN
12.600	-101.760
POLYLINE BROWN
11.880	-101.460
POLYLINE BROWN
11.820	-100.860
POLYLINE BROWN
11.100	-99.780
POLYLINE BROWN
11.340	-99.420
POLYLINE BROWN
11.700	-99.840
POLYLINE BROWN
12.000	-100.200
POLYLINE BROWN
11.700	-100.200
POLYLINE BROWN
11.400	-99.360
POLYLINE BROWN
11.700	-99.180
POLYLINE BROWN
11.940	-98.940
POLYLINE BROWN
11.580	-98.580
POLYLINE BROWN
11.700	-98.220
POLYLINE BROWN
12.180	-99.060
POLYLINE BROWN
12.120	-98.700
POLYLINE BROWN
11.640	-98.820
POLYLINE BROWN
11.160	-98.940
POLYLINE BROWN
11.460	-98.820
POLYLINE BROWN
12.060	-98.340
POLYLINE BROWN
12.120	-98.160
POLYLINE BROWN
11.640	-97.860
POLYLINE BROWN
11.880	-97.320
POLYLINE BROWN
12.180	-97.380
POLYLINE BROWN
11.400	-98.160
11.400	-98.040
12.000	-97.500
11.820	-98.340
POLYLINE BROWN
11.880	-97.740
11.460	-98.940
POLYLINE BROWN
12.600	-99.720
POLYLINE BROWN
13.500	-101.760
13.500	-101.880
13.380	-102.000
13.200	-101.940
13.080	-102.000
POLYLINE BLACK
15.960	-96.840
15.840	-96.840
15.360	-96.600
15.240	-96.660
14.880	-96.480
14.520	-96.540
14.160	-96.480
13.920	-96.540
13.620	-96.480
13.380	-96.600
13.140	-96.540
11.940	-96.900
11.340	-97.680
11.160	-98.460
10.860	-98.940
POLYLINE BLACK
19.560	-98.340
19.680	-98.520
19.020	-98.460
18.780	-98.520
18.720	-98.400
18.600	-98.460
18.120	-98.160
17.040	-97.740
16.800	-97.740
16.260	-97.200
16.260	-97.320
16.020	-96.840
15.900	-96.840
15.840	-96.720
POLYLINE BLACK
18.480	-102.480
17.640	-102.240
17.520	-102.300
17.340	-102.240
16.920	-102.300
16.560	-102.480
16.080	-102.540
15.960	-102.480
15.840	-102.540
15.180	-102.180
14.580	-102.240
14.460	-102.180
13.740	-102.480
13.620	-102.420
13.500	-102.480
POLYLINE BROWN
16.380	-99.360
16.380	-99.480
16.020	-99.240
15.660	-99.480
15.660	-99.720
15.900	-100.080
16.080	-100.080
16.200	-100.200
16.380	-99.900
16.260	-99.660
POLYLINE BROWN
14.940	-96.120
15.660	-98.280
15.780	-98.640
16.020	-98.820
16.200	-98.940
POLYLINE BROWN
15.300	-97.080
POLYLINE BROWN
16.380	-98.700
15.900	-97.500
15.420	-97.140
15.300	-96.960
15.000	-97.440
15.060	-97.800
15.540	-98.640
16.260	-99.300
16.440	-98.880
16.260	-98.640
POLYLINE BLACK
5.220	-86.040
5.100	-86.040
4.800	-85.140
5.160	-83.340
5.220	-81.840
5.460	-81.000
5.340	-78.420
5.400	-78.180
5.340	-77.400
5.640	-76.560
5.880	-76.200
6.360	-76.260
7.440	-77.040
7.920	-77.760
8.160	-77.940
8.280	-80.040
8.160	-80.820
8.040	-82.140
7.860	-82.740
POLYLINE BROWN
7.860	-82.800
7.440	-83.040
7.260	-83.820
6.900	-84.240
6.840	-84.660
6.000	-86.040
5.520	-86.400
5.040	-86.160
4.920	-86.160
POLYLINE BROWN
19.980	-98.940
19.980	-99.060
20.100	-98.820
19.860	-98.760
POLYLINE BROWN
19.680	-99.540
19.680	-99.780
19.860	-99.540
19.680	-99.420
POLYLINE BROWN
19.620	-100.560
19.560	-100.800
19.680	-100.560
19.620	-100.440
19.500	-100.560
POLYLINE BROWN
20.340	-101.340
20.460	-101.160
20.400	-100.800
20.160	-100.860
20.160	-100.980
POLYLINE BROWN
19.440	-102.120
19.920	-102.180
POLYLINE BROWN
19.440	-101.520
19.380	-101.880
19.620	-102.000
19.680	-101.880
19.440	-101.520
19.200	-101.580
POLYLINE BROWN
20.160	-101.760
19.980	-102.120
20.100	-102.000
19.980	-101.940
POLYLINE BLACK
34.020	-108.120
34.200	-107.280
33.060	-104.820
32.340	-103.800
32.340	-103.620
32.220	-103.500
31.980	-103.560
30.960	-102.720
30.840	-102.480
30.240	-102.240
29.760	-101.700
29.280	-100.200
POLYLINE BLACK
21.090	-96.660
21.090	-96.720
20.790	-96.990
20.640	-97.410
20.490	-97.770
20.280	-98.190
20.100	-98.310
19.860	-98.370
19.740	-98.340
19.590	-98.370
19.530	-98.340
POLYLINE RED
17.460	-91.300
17.380	-91.140
17.340	-90.820
POLYLINE RED
17.980	-92.020
18.060	-91.980
18.140	-92.020
18.220	-91.980
18.380	-92.060
18.140	-91.460
POLYLINE RED
18.380	-91.940
18.060	-91.780
17.980	-91.780
17.340	-91.420
POLYLINE BLACK
18.580	-102.260
18.740	-102.260
19.420	-102.580
19.820	-102.500
19.900	-102.540
19.980	-102.500
20.460	-102.660
20.540	-102.620
21.100	-102.820
21.180	-102.780
21.180	-102.860
POLYLINE BROWN
21.700	-98.420
21.740	-98.500
22.140	-98.180
22.260	-97.940
22.180	-97.940
22.020	-97.860
21.620	-98.100
21.540	-98.180
21.660	-98.300
21.780	-98.300
POLYLINE BROWN
21.940	-97.220
22.100	-97.220
21.940	-97.180
21.540	-97.260
21.460	-97.340
21.660	-97.580
POLYLINE BROWN
21.980	-97.820
22.060	-97.700
21.940	-97.620
21.940	-97.420
21.700	-97.500
21.660	-97.660
21.740	-97.740
POLYLINE BROWN
21.780	-97.860
POLYLINE BROWN
22.980	-97.380
POLYLINE BROWN
22.940	-97.540
POLYLINE BROWN
22.660	-97.940
POLYLINE BROWN
23.460	-97.980
POLYLINE BROWN
24.740	-97.700
POLYLINE BROWN
24.500	-97.140
POLYLINE BROWN
23.620	-97.540
POLYLINE BROWN
22.980	-97.860
22.980	-97.700
23.060	-97.540
23.060	-97.420
22.980	-97.340
22.460	-97.420
22.340	-97.660
22.500	-97.820
22.620	-97.820
POLYLINE BROWN
24.220	-97.780
24.220	-97.700
24.300	-97.620
24.180	-97.540
24.100	-97.580
23.900	-97.340
23.740	-97.580
23.780	-97.740
24.140	-97.820
24.220	-97.780
POLYLINE BROWN
22.220	-95.540
22.380	-95.300
22.300	-95.220
POLYLINE BROWN
23.380	-96.060
23.420	-95.900
23.340	-95.820
23.300	-95.940
23.340	-96.100
POLYLINE BROWN
22.860	-95.140
22.860	-95.060
22.700	-94.980
22.620	-95.020
POLYLINE BROWN
22.580	-95.620
22.460	-95.500
22.260	-95.500
22.380	-95.580
POLYLINE BROWN
22.580	-96.620
22.740	-96.300
22.660	-96.260
22.500	-96.460
22.540	-96.540
POLYLINE BROWN
23.220	-95.540
23.220	-95.380
22.980	-95.340
23.060	-95.380
23.100	-95.300
22.940	-95.380
POLYLINE BROWN
23.340	-96.180
23.420	-95.900
23.340	-95.860
23.140	-96.020
23.180	-96.180
23.260	-96.260
POLYLINE BROWN
22.740	-95.980
22.820	-96.060
23.020	-95.820
22.780	-95.780
22.660	-96.060
22.740	-96.100
POLYLINE GRAY
22.620	-99.100
POLYLINE GRAY
22.620	-99.460
22.540	-99.460
POLYLINE GRAY
22.460	-99.700
22.380	-99.660
POLYLINE GRAY
22.380	-100.100
22.300	-100.020
POLYLINE GRAY
22.460	-100.380
22.260	-100.340
POLYLINE GRAY
22.180	-100.700
22.020	-100.660
POLYLINE GRAY
22.180	-101.140
22.060	-101.060
21.980	-101.060
POLYLINE GRAY
21.860	-101.460
21.780	-101.500
POLYLINE GRAY
21.700	-102.020
21.700	-102.100
21.500	-102.020
POLYLINE GRAY
21.660	-102.420
21.580	-102.420
POLYLINE GRAY
21.780	-102.940
21.740	-103.020
POLYLINE GRAY
22.980	-98.460
22.580	-98.940
22.460	-99.460
22.340	-99.940
21.940	-100.900
21.580	-101.860
21.540	-102.940
21.460	-103.220
POLYLINE BLACK
21.140	-102.700
21.620	-103.060
21.580	-103.700
22.060	-105.620
21.980	-106.060
22.340	-106.500
POLYLINE GRAY
26.290	-98.470
26.500	-98.530
26.560	-98.500
26.860	-98.770
26.920	-98.770
27.190	-99.040
POLYLINE GRAY
22.990	-98.680
23.440	-98.290
23.680	-98.260
24.070	-98.200
24.220	-98.230
24.340	-98.170
24.400	-98.200
24.640	-98.170
24.760	-98.200
24.910	-98.170
25.030	-98.200
25.210	-98.170
25.540	-98.290
25.600	-98.260
26.200	-98.380
26.440	-98.470
26.380	-98.440
POLYLINE BLACK
26.470	-97.030
26.560	-97.180
26.320	-97.150
26.050	-97.210
25.690	-97.180
25.510	-97.270
25.030	-97.030
24.940	-96.910
POLYLINE BLACK
26.620	-96.250
27.010	-96.940
26.980	-97.150
26.830	-97.330
26.650	-97.180
POLYLINE BLACK
26.800	-98.260
26.860	-98.470
26.980	-98.500
27.070	-98.350
27.070	-97.810
26.890	-97.720
26.710	-97.750
26.650	-97.870
26.680	-98.170
26.740	-98.380
26.860	-98.440
POLYLINE BLACK
26.980	-98.320
27.010	-98.440
POLYLINE BROWN
23.110	-96.520
23.140	-96.460
23.020	-96.490
22.960	-96.550
23.230	-96.670
23.380	-96.610
POLYLINE BROWN
23.080	-97.150
23.140	-97.000
22.990	-96.790
22.900	-96.790
22.810	-97.000
22.960	-97.120
POLYLINE BROWN
23.410	-96.910
23.470	-96.940
23.500	-96.790
23.350	-96.670
23.170	-96.940
23.230	-97.000
23.500	-96.940
POLYLINE BROWN
24.220	-96.610
24.340	-96.580
24.340	-96.490
24.040	-96.520
23.950	-96.790
24.010	-96.970
24.130	-97.000
24.250	-96.910
POLYLINE BROWN
23.950	-96.850
23.890	-96.880
23.710	-96.580
23.650	-96.610
23.590	-96.580
23.530	-96.700
23.740	-96.940
23.890	-96.880
POLYLINE BROWN
24.370	-96.460
24.370	-96.400
24.100	-96.370
23.950	-96.430
23.950	-96.520
24.070	-96.610
24.400	-96.520
24.460	-96.460
POLYLINE BLACK
23.890	-95.710
24.010	-95.980
24.190	-96.010
24.250	-96.070
24.310	-96.040
24.550	-96.100
24.610	-96.310
24.640	-96.460
24.850	-96.640
25.000	-96.910
25.000	-96.970
POLYLINE BLACK
20.980	-96.400
21.040	-96.430
21.280	-96.370
21.400	-96.430
21.580	-96.400
21.850	-96.520
21.820	-96.700
21.550	-96.850
21.430	-96.880
21.310	-96.820
21.130	-96.790
20.980	-96.820
POLYLINE BLACK
22.270	-93.190
22.270	-93.310
22.210	-93.400
22.180	-93.640
21.970	-93.820
21.430	-93.640
21.310	-93.580
21.250	-93.580
21.070	-93.490
21.010	-93.520
20.530	-93.340
20.020	-93.280
19.870	-93.190
19.390	-93.070
19.330	-93.040
19.270	-93.070
POLYLINE BLACK
22.360	-93.250
22.360	-93.310
POLYLINE BLACK
19.090	-94.600
19.450	-94.720
19.690	-94.900
19.870	-94.960
20.740	-94.930
21.100	-95.320
21.220	-95.650
POLYLINE GRAY
17.190	-92.870
17.210	-92.830
POLYLINE GRAY
16.730	-93.010
16.650	-92.990
16.570	-92.910
16.710	-92.790
16.930	-92.890
17.010	-92.870
POLYLINE GRAY
16.950	-93.410
16.990	-93.430
17.130	-93.370
17.170	-93.390
17.170	-93.390
16.970	-93.430
16.930	-93.410
16.810	-93.430
16.710	-93.270
16.790	-93.230
16.890	-93.330
POLYLINE GRAY
14.130	-91.010
POLYLINE GRAY
13.590	-91.190
13.430	-91.070
13.430	-90.950
13.590	-90.910
13.730	-90.970
13.770	-90.950
POLYLINE GRAY
13.790	-91.770
13.770	-91.730
13.810	-91.730
13.990	-91.650
14.070	-91.650
13.790	-91.630
13.490	-91.650
13.430	-91.550
13.550	-91.390
13.750	-91.450
13.770	-91.570
POLYLINE GRAY
14.810	-91.630
POLYLINE GRAY
14.670	-91.870
14.610	-91.790
POLYLINE GRAY
14.490	-92.050
14.410	-91.990
POLYLINE GRAY
14.370	-92.190
14.350	-92.230
14.270	-92.150
POLYLINE GRAY
14.430	-92.330
14.390	-92.270
14.710	-91.690
14.770	-91.610
POLYLINE BLACK
14.370	-92.610
14.210	-92.550
POLYLINE BLACK
14.790	-92.830
14.610	-92.730
POLYLINE BLACK
15.290	-93.030
15.250	-93.050
15.070	-92.970
POLYLINE BLACK
15.630	-93.190
15.610	-93.230
POLYLINE BLACK
15.930	-93.350
15.830	-93.310
POLYLINE BLACK
14.950	-91.690
14.870	-91.690
POLYLINE BLACK
15.410	-91.910
15.390	-91.850
15.350	-91.870
15.250	-91.830
POLYLINE BLACK
15.830	-92.050
15.690	-92.030
POLYLINE BLACK
16.330	-92.290
16.190	-92.270
POLYLINE BLACK
16.430	-93.520
16.490	-93.580
16.640	-93.640
16.880	-93.745
17.165	-93.805
17.390	-93.850
17.525	-93.820
17.555	-93.835
17.615	-93.820
17.645	-93.835
17.675	-93.820
17.735	-93.835
17.765	-93.820
17.795	-93.835
18.020	-93.775
18.080	-93.820
18.095	-93.790
18.110	-93.820
18.110	-93.820
18.170	-93.805
18.350	-93.940
18.575	-94.240
18.770	-94.495
18.800	-94.495
19.070	-94.645
19.190	-94.780
POLYLINE BLACK
19.400	-93.130
19.400	-93.160
19.280	-93.130
19.220	-93.160
18.965	-93.115
18.590	-93.025
18.365	-93.040
18.260	-93.010
18.230	-93.025
17.810	-92.890
17.480	-92.740
17.210	-92.665
17.060	-92.590
16.970	-92.575
16.460	-92.440
POLYLINE GRAY
16.550	-92.620
16.610	-92.620
POLYLINE GRAY
16.460	-92.800
16.520	-92.770
16.610	-92.800
POLYLINE GRAY
16.370	-92.950
16.430	-92.980
POLYLINE GRAY
16.250	-93.160
16.310	-93.190
16.400	-93.160
POLYLINE GRAY
16.280	-93.340
POLYLINE GRAY
16.040	-93.400
16.040	-93.310
16.340	-92.800
16.430	-92.500
POLYLINE GRAY
17.750	-92.980
17.930	-93.040
POLYLINE GRAY
17.630	-93.190
17.690	-93.190
POLYLINE GRAY
17.510	-93.430
17.570	-93.400
17.780	-93.460
POLYLINE GRAY
17.390	-93.610
17.780	-93.640
POLYLINE GRAY
17.720	-93.910
17.900	-93.340
18.050	-93.010
POLYLINE BROWN
20.240	-93.940
19.790	-94.600
19.730	-94.600
19.610	-94.840
19.850	-94.870
20.090	-94.660
20.390	-94.120
20.360	-94.000
20.300	-94.000
20.270	-94.060
POLYLINE BLACK
24.410	-94.540
24.320	-94.900
POLYLINE BLACK
24.080	-94.600
23.780	-94.690
23.780	-94.900
23.840	-94.930
24.110	-94.780
POLYLINE BLACK
23.660	-91.960
23.630	-92.170
23.720	-92.320
23.960	-92.110
POLYLINE BLACK
24.140	-91.570
24.080	-91.540
23.840	-91.930
23.750	-92.200
POLYLINE BROWN
23.030	-94.030
22.910	-93.940
23.240	-93.490
23.630	-93.220
23.750	-93.160
23.810	-93.190
23.930	-93.160
23.960	-93.220
23.600	-93.790
23.240	-94.060
23.180	-94.060
23.090	-94.180
23.030	-94.150
22.910	-94.180
22.880	-94.120
23.000	-93.910
POLYLINE GRAY
23.090	-94.780
POLYLINE GRAY
23.030	-94.540
POLYLINE GRAY
22.910	-94.300
POLYLINE GRAY
22.730	-94.150
POLYLINE GRAY
22.640	-94.030
22.610	-93.910
22.640	-93.850
POLYLINE GRAY
22.430	-93.760
22.370	-93.700
22.520	-93.640
POLYLINE GRAY
23.300	-94.720
23.030	-94.300
22.670	-93.760
22.520	-93.520
22.460	-93.520
POLYLINE BLACK
24.230	-95.980
24.020	-95.470
23.990	-95.410
23.870	-95.440
23.540	-95.050
23.360	-94.840
23.390	-94.660
23.570	-94.420
23.630	-94.420
POLYLINE BLACK
21.020	-95.860
20.780	-96.100
20.750	-96.340
21.140	-96.550
21.200	-96.520
POLYLINE BLACK
20.900	-96.190
20.900	-96.280
20.840	-96.340
20.900	-96.400
POLYLINE BLACK
21.260	-95.020
21.260	-95.110
21.200	-95.140
21.260	-95.470
21.170	-95.710
20.780	-96.010
POLYLINE BLACK
26.000	-91.420
25.940	-91.420
25.010	-91.960
24.890	-91.960
24.680	-92.110
24.560	-91.600
24.530	-91.270
24.560	-91.030
24.440	-90.790
23.930	-91.180
23.570	-91.600
23.510	-91.600
22.940	-92.320
22.640	-93.040
22.430	-93.430
22.310	-93.460
22.280	-93.370
22.220	-93.370
22.040	-93.130
POLYLINE BLACK
26.390	-94.000
26.390	-94.060
25.970	-94.180
25.730	-94.210
25.550	-94.120
25.370	-93.790
25.310	-93.400
25.250	-93.280
25.190	-93.310
25.130	-93.280
24.470	-93.790
24.350	-93.820
23.810	-94.300
23.720	-94.420
23.450	-94.660
23.390	-94.630
23.330	-94.690
23.270	-94.660
23.270	-94.720
23.210	-94.720
23.180	-94.780
23.150	-94.720
23.090	-94.840
23.090	-94.750
POLYLINE GRAY
33.740	-106.150
33.740	-106.330
POLYLINE GRAY
33.140	-105.910
33.200	-106.030
POLYLINE GRAY
32.540	-106.150
POLYLINE GRAY
31.880	-106.450
32.000	-106.570
POLYLINE GRAY
31.820	-106.690
31.940	-106.750
POLYLINE GRAY
31.460	-107.050
31.460	-107.170
POLYLINE GRAY
30.800	-107.110
POLYLINE GRAY
30.680	-107.170
30.740	-107.290
POLYLINE GRAY
30.380	-107.230
30.440	-107.350
POLYLINE GRAY
29.720	-107.170
29.780	-107.290
POLYLINE GRAY
29.240	-107.110
29.300	-107.350
POLYLINE GRAY
28.880	-107.470
28.820	-107.710
POLYLINE GRAY
28.520	-107.530
28.460	-107.650
28.520	-107.770
POLYLINE GRAY
33.680	-106.030
33.620	-106.270
32.600	-106.510
32.600	-106.630
32.060	-107.290
30.980	-107.650
30.260	-107.530
30.140	-107.590
30.020	-107.530
29.720	-107.590
29.360	-107.530
28.520	-107.890
28.340	-107.830
27.980	-108.010
27.860	-107.950
27.500	-108.130
POLYLINE BLACK
21.920	-106.030
21.980	-106.270
22.880	-107.110
23.900	-107.350
24.020	-107.290
25.040	-108.010
25.160	-107.950
25.760	-108.190
26.180	-108.250
26.480	-108.070
26.600	-108.190
27.080	-108.070
27.680	-108.010
27.800	-108.130
27.860	-108.010
28.520	-108.790
29.480	-109.270
29.840	-109.330
30.200	-109.450
32.000	-109.330
32.840	-108.970
32.960	-108.970
33.440	-108.670
33.560	-108.670
34.280	-108.130
34.400	-108.130
POLYLINE BROWN
27.350	-95.830
27.290	-95.740
27.470	-95.890
27.470	-95.830
27.650	-95.800
27.710	-95.680
27.500	-95.560
27.440	-95.740
POLYLINE BROWN
27.830	-96.340
27.770	-96.310
27.620	-96.430
27.350	-96.490
27.170	-96.460
POLYLINE BROWN
27.920	-96.460
28.190	-96.250
28.640	-96.160
28.700	-96.190
POLYLINE BROWN
27.830	-96.400
27.890	-96.400
28.280	-96.670
28.760	-96.790
POLYLINE BROWN
27.140	-96.400
27.290	-96.250
27.470	-96.190
27.590	-96.130
27.830	-96.220
28.220	-96.070
28.580	-95.980
28.640	-96.010
28.700	-95.980
28.760	-96.070
28.820	-96.310
28.790	-96.580
28.880	-96.700
28.430	-96.910
28.310	-96.880
28.250	-96.910
27.950	-96.760
27.530	-96.700
27.170	-96.460
POLYLINE BLACK
29.360	-100.420
29.450	-100.690
29.240	-99.820
29.180	-99.250
28.970	-98.500
29.000	-97.960
28.970	-97.840
29.210	-96.640
POLYLINE GRAY
29.120	-100.720
29.180	-100.660
POLYLINE GRAY
28.880	-100.510
29.000	-100.420
POLYLINE GRAY
28.730	-100.300
28.790	-100.150
POLYLINE GRAY
28.490	-100.000
28.580	-99.820
POLYLINE GRAY
28.340	-99.910
28.340	-99.850
28.490	-99.610
POLYLINE GRAY
28.130	-99.790
28.100	-99.730
28.160	-99.460
POLYLINE GRAY
27.770	-99.400
27.740	-99.520
27.830	-99.250
POLYLINE GRAY
27.470	-99.220
27.470	-99.160
27.590	-99.190
27.770	-99.130
28.340	-99.460
28.550	-99.730
29.150	-100.450
29.300	-100.720
POLYLINE BROWN
25.460	-93.460
25.490	-93.340
25.730	-93.010
25.820	-92.800
25.490	-92.770
25.280	-93.040
25.250	-93.220
25.250	-93.220
25.130	-93.040
POLYLINE BLACK
